"","GSM445939","GSM445940","GSM445952","GSM445965","GSM445966","GSM445995","GSM446005","GSM446015","GSM446019","GSM446020","GSM446030","GSM446032","GSM446033","GSM446035","GSM446036","GSM446037","GSM446038","GSM446039","GSM446047","GSM446056","GSM446088","GSM446102","GSM446119","GSM446120","GSM446127","GSM446143","GSM446147","GSM445923","GSM446023","GSM446027","GSM446058","GSM446059","GSM446096","GSM446099","GSM446115","GSM446117","GSM446118","GSM446124","GSM446130","GSM446137","GSM446140","GSM446142","GSM446145","GSM446148","GSM446149","GSM446151","GSM445922","GSM445935","GSM445938","GSM445943","GSM445950","GSM445959","GSM445964","GSM445970","GSM445972","GSM445983","GSM445989","GSM445990","GSM446010","GSM446017","GSM446025","GSM446034","GSM446051","GSM446054","GSM446055","GSM446057","GSM446066","GSM446067","GSM446123","GSM446125","GSM446128","GSM446129","GSM446139","GSM446146"
"DIABLO",8.054803366,7.329299269,8.178967788,8.329801563,8.112447061,7.767389148,8.221884027,7.954057833,7.857948704,7.594545391,8.575127691,8.264855261,8.445481099,7.886151774,8.015216234,8.068295876,7.563286357,8.022944233,8.21532674,7.943665079,8.283541892,8.217852628,8.150623245,8.396345419,7.96309538,7.798070515,8.498680341,8.770467923,8.140553561,8.410638942,8.059217461,8.143322954,8.035784563,8.340692691,8.201632739,8.11399695,8.424462667,8.404351309,8.323465133,8.362026002,8.561676048,7.53426289,8.165548591,8.484122809,7.73529922,6.837045965,8.812131695,8.035668251,8.394619581,8.047981481,7.862867068,8.006830887,8.263380135,8.946963497,8.394584256,8.172929654,7.672073718,8.605066288,7.693477935,8.227245867,6.854386935,8.389305077,8.138801591,7.76442822,8.314278358,8.189415908,7.919328709,8.190581376,7.817183164,8.263966794,8.193731858,7.841404849,7.872919547,8.586609937
"CTNNB1",10.72411497,9.443879348,9.830031599,9.761355294,10.59319651,10.33021575,10.34215053,9.935742834,9.970151757,9.973907546,11.33503064,10.6684559,11.39321565,11.00624925,10.74818372,9.546982128,10.21199398,10.85967463,10.59857938,10.63765796,10.43924232,10.55310306,8.35485966,9.839511971,8.81505719,9.717887596,9.54174946,9.282020634,9.026438908,9.395679638,9.984157151,9.505199005,9.16240285,8.567804143,8.558115359,8.3380251,8.30645214,8.513920806,8.431752932,8.828565379,8.879253992,6.914882936,8.183797476,9.204048332,8.639377674,9.150705912,10.24379888,9.867760584,9.480535629,10.11609045,10.29731703,10.35653862,9.538102056,8.886052935,9.268632294,10.1797719,9.84212947,11.23594184,11.01302201,10.10107684,8.531901473,11.12032009,10.071427,10.54265118,10.53538351,11.07947531,10.52492783,9.671412284,9.12450919,7.82230097,8.876323773,8.470617448,9.230360585,9.396043161
"MAPKAPK3",7.423330324,7.014845142,7.760576134,7.939554492,7.744870119,8.337164907,7.066479017,8.038230894,8.158402858,7.631995004,7.807295792,8.050741403,7.827324745,7.512574947,7.516993457,7.779516021,7.764769168,8.292291381,8.254619411,8.204530439,7.885268157,7.962075445,8.232156766,8.177044762,8.961584585,8.724360063,8.519947233,8.27641949,7.771464027,8.093775163,7.390168118,7.826986168,7.495565905,8.234396549,8.061611942,8.113193803,7.900884438,8.493368939,7.327792918,8.060851363,8.268877798,7.533975248,7.880133528,7.684755332,8.051315214,6.974483962,8.152754628,8.287339874,7.402025517,8.034352917,7.561063724,8.293159359,7.484068242,8.284793945,8.009908925,7.60075361,7.644799152,8.063750358,7.455425472,8.346329039,7.186174707,7.914013522,8.377146006,8.460858689,8.635071764,8.832123283,8.021915081,8.223576871,8.339010922,9.145764366,8.586721976,8.940462661,8.530728709,8.760045707
"KDM2B",7.861673755,6.856449626,8.243656692,7.941807482,8.000875834,7.930350043,7.223373496,7.472895056,8.198569295,7.138979002,9.147892017,8.751985216,7.844193397,7.729509166,8.858649939,8.740104525,7.84344239,9.007901045,8.654743043,7.885234859,7.802096145,8.07459656,8.407398874,8.556126583,8.324112086,7.925115535,8.236375923,8.186229358,7.86889694,7.874615147,8.200080776,7.905425708,8.039174669,8.340413486,8.063800559,8.276997633,8.397884547,7.905228584,7.697948421,8.314049841,8.177393387,7.016796736,7.756288415,8.747391938,7.771437147,6.87860985,8.608750011,7.521618098,8.079363033,7.888275748,7.853991586,8.317525024,8.001794058,8.544546485,7.745293463,7.838306286,7.530229133,7.271145704,7.229663619,7.318337676,7.411666284,7.534980131,8.014860943,7.812752955,7.711004814,7.638116615,7.747569426,7.759317136,7.964041071,8.208753095,8.041270526,8.251896904,8.121361725,8.412730021
"ARCN1",7.409417957,6.770206267,8.093263042,8.629314691,8.078901603,7.139169005,6.004393765,7.462041726,8.808481772,7.42159634,8.663153719,8.091702104,7.772297558,6.985558078,8.609078353,8.244954332,7.217175084,8.724985706,8.38786218,6.971673889,7.362612941,8.153076671,8.050474095,8.364371306,8.401040265,8.30655217,8.349075056,9.834061474,6.843357741,8.043894293,7.133044606,7.425962599,7.801348543,8.213360981,8.485406894,8.862846618,8.646630664,8.644226539,8.275715054,8.663341964,8.714626045,7.387451574,8.391914746,8.235171339,7.748173253,6.71252548,8.644579305,7.205819301,7.972957858,7.347078877,7.80837881,7.994127951,7.715016239,9.352020318,7.332437375,6.820919794,7.358927538,7.772531425,6.834125478,7.890168969,6.936477331,7.209079021,7.724589963,7.239838725,7.837591108,7.749835124,7.204182529,8.22691786,7.957872074,8.215693937,8.341376309,8.537218593,8.383908726,8.671440826
"SCAND1",8.416964837,7.253086017,8.383598544,8.461501286,8.366484085,8.308576389,7.916813176,8.230005827,8.128788961,7.832184834,8.1736887,8.212038126,7.965778379,8.573349424,8.389738923,8.361455826,8.421409456,8.520931145,8.691266053,8.548632541,8.838552857,8.44196888,7.887873598,8.019601505,8.937166369,8.203606307,8.129952999,8.697655507,8.199030872,8.359478956,8.01142869,8.068347031,8.01033946,8.328373243,7.673203387,8.005138293,8.014259554,7.792365084,8.274352736,7.886143138,8.088048502,6.429475389,7.417609887,8.169951138,8.348509464,6.798399693,8.416097214,7.969086451,7.63809393,8.395232073,7.517088677,8.61146806,8.432233523,8.491473358,8.448160376,7.98997092,7.552327296,8.668559987,7.744705794,8.487717285,6.808829281,8.628110649,8.509861186,8.582622304,8.671241533,8.894526878,8.585326951,8.00129048,7.906906017,8.103077299,7.680469499,8.011504658,8.235099309,7.949211958
"TBCB",7.953238416,6.652511292,8.568749574,8.413763779,8.173799326,8.152839655,7.342788106,8.143600191,8.13110316,7.887529445,7.782872517,7.952684732,8.111898135,7.939380509,7.353142768,7.329824326,7.348366208,8.367517824,8.578410626,8.445567458,8.651789466,8.467876006,7.793037681,8.299286858,8.660775222,8.176669683,8.657760798,9.553535408,8.191856807,8.096080595,8.060237688,8.156429592,8.183420582,8.673260885,8.018355326,7.891983311,7.955805529,8.300096322,8.204623165,8.395671657,8.844858501,7.383976892,7.926408678,8.799384017,8.172115739,7.024121953,8.206567231,8.238558911,8.112236122,8.700228176,8.199675016,8.492529842,8.236042552,8.469523947,8.106782358,7.544511726,7.376708979,8.268943765,7.627755955,8.146802988,6.96409391,8.229738072,8.257092382,8.365682611,8.258675612,8.556065136,8.364878028,8.654904577,7.879333715,8.823638463,8.198030427,7.807089882,8.362660723,8.665956224
"RASSF2",8.150446656,6.95739695,7.81068485,8.251501925,8.972940537,8.853127527,6.260790665,7.968765027,9.15326236,7.372494657,8.347927484,8.347791675,8.194749872,7.051482147,8.654014454,8.522924167,8.791449302,9.969171395,8.904314327,7.624029437,7.98855776,8.198285617,8.147572736,8.322163409,8.185548762,8.319214611,9.977484912,9.437233336,8.665483426,9.016467472,9.654115696,8.883746368,8.671679104,8.656063668,8.589171221,8.146223863,8.737123257,8.419269824,8.132139247,8.771981158,8.892980847,7.043218184,8.050600087,9.675378804,8.129796651,7.467567209,7.171613284,7.082485302,7.411769048,7.301205559,7.320360372,7.206280144,7.340218018,7.831889384,7.307537983,6.134594497,6.408966073,7.015284037,6.843036872,6.63641207,5.711081389,7.113944558,6.930634043,7.1479037,7.694036868,7.478254491,6.988080409,7.504651118,8.238514252,6.6744288,6.278206535,7.820564639,7.160638217,7.86691985
"CBFB",6.368691414,5.988994995,7.049992765,7.93006151,6.881485262,6.735266605,5.881799151,7.000452318,7.152080556,6.08144259,8.378129142,6.947164228,6.892657748,6.160137118,7.307197918,7.793435747,5.828679702,6.722198047,6.96627902,7.193770781,6.393232339,7.277488889,7.801133369,7.42141267,6.897686971,6.243010422,7.733515308,8.733819319,7.855706167,8.292923573,7.955100137,7.943767486,7.944607907,8.41928967,8.323284368,8.866207455,8.527633861,8.38630706,7.981802533,8.582545872,8.100383826,7.090929706,8.045407239,8.728817744,8.350906074,6.922717813,9.337401991,7.535766043,8.503473401,8.683903184,8.109256062,8.221365523,8.26322196,8.871040763,8.039526229,6.796366422,6.848099113,7.571186323,7.315465056,7.017441866,7.357925224,7.586020975,8.337210061,7.635408531,7.501855667,8.243188003,7.573776739,8.811705292,8.483259205,8.759624599,8.711637921,7.855411027,7.409518092,9.222519583
"AMPD2",7.91889969,7.772442169,7.555143712,7.698294551,8.319754197,8.515883324,6.957466232,7.542556134,7.246346531,7.017530858,7.157637156,7.410151504,8.065905308,7.522937947,7.534225669,7.188333426,7.446105796,8.35452663,7.591646845,7.162640438,7.635738344,8.40324856,7.563261431,7.716550304,7.693584068,7.776843597,8.772374553,8.376393465,8.370338616,8.58917464,8.796332647,8.38318913,8.185360987,8.426036721,8.101886924,7.991076118,8.244976724,7.928491866,7.848181232,7.963969385,8.357081104,7.025061585,7.523744104,8.717938513,7.936136061,7.576907442,7.798776217,7.643663046,7.401242212,7.401222851,7.676606546,8.003558652,7.42800429,8.010362724,7.51462725,7.055405616,7.02214171,7.550334787,6.864124163,7.76670106,6.598999732,7.715229763,7.860740052,7.455885016,7.384747197,7.99017063,7.283556521,7.698363383,8.304083155,8.04341356,7.641432254,8.368532863,7.744490508,8.061179752
"C4orf3",8.919881158,7.300942751,9.23900952,9.720816597,9.368595291,8.512523065,6.712604068,8.786451604,9.128058332,8.185208427,9.077546237,8.777692066,9.594770156,7.727235276,8.803857956,7.792423339,8.009353721,8.710212812,9.386242638,9.178772789,8.896879275,9.093147977,9.019042366,8.895374529,8.950903898,8.815287501,9.571889236,10.30305362,8.218222238,8.412378661,8.067183066,8.719963463,8.060130718,7.874414717,8.94793922,9.036848225,9.117940341,8.931048594,8.790512786,9.709165145,9.403879756,7.171158195,8.897827683,8.733984099,8.481126157,7.607917544,10.03184653,9.005133785,9.076481311,9.080178506,9.480443798,9.147787872,8.305066073,10.31977931,9.214758462,7.372150897,7.777916258,8.091216469,7.697289514,8.753648648,8.481535365,8.423710852,8.556700084,8.297828325,8.575674319,9.052407145,8.046385767,9.397256667,8.784132332,8.370364618,9.172407071,8.427229,8.487886752,9.715065661
"ABCF1",8.188273508,7.516516922,8.312460942,8.241009519,8.183818287,8.22665665,8.519648624,7.990054745,8.114118474,7.681385882,8.673207939,8.377363329,7.999161798,8.265787383,7.968532914,7.938624807,8.189473758,8.06851987,8.332595589,8.063374383,8.428130095,8.436779364,8.25178047,8.357501249,8.311066211,7.880713478,8.730991274,8.576275832,8.3149085,8.62602803,7.952550739,8.315262849,8.01248154,8.22705706,7.928701141,8.087980824,8.249054709,8.107882048,8.344157328,8.203805117,8.628961281,7.474426641,8.217163203,8.329665105,8.033921079,7.289734582,8.92234304,8.094284435,8.098292592,8.185132219,7.908025685,8.595205646,8.480403592,8.672259396,8.138314408,8.209697038,8.26604239,8.844104139,8.236552911,8.884602865,7.392344971,8.406032465,8.531498256,8.57526218,8.410965871,8.368986411,8.487673656,8.226175462,8.047840678,8.212603246,8.502676729,8.72969762,8.630208892,8.56575259
"DENND6A",7.300632167,6.118936001,7.921043952,8.058134175,8.019767197,7.259288835,6.335918059,7.218551984,7.020369041,6.110950378,8.971391759,8.266806771,7.443825747,7.018435519,9.281955577,8.803075602,7.119357408,9.156325518,8.942436212,7.283975915,6.928488715,8.205000628,7.306325143,7.827599071,8.07620297,6.892397113,8.336607099,8.451378984,6.796278715,7.769295005,8.351914823,7.84175675,8.247690361,8.02331681,7.571412665,8.042734446,7.591474949,8.043355231,7.844110321,8.298061457,8.003355821,6.546834786,8.21513912,8.307585459,6.922506213,6.531408177,7.883690166,7.190018597,7.545761245,7.729290266,7.899587836,7.921373904,8.080041957,8.238766241,8.003994857,7.164552441,7.003514589,7.554743735,6.84320155,7.09716684,6.19754843,7.161802111,7.379692369,7.460624033,8.235425084,8.350180109,8.369092302,7.944673493,7.227858823,7.323137013,7.931855319,8.243942777,8.330622978,8.391496881
"FKSG49",7.771691175,7.991169728,7.603200398,7.869432231,8.178457761,8.224355238,8.72856099,7.843802832,7.655469962,8.015693576,8.142928205,8.150384353,8.332735038,8.544949186,8.167724063,8.331085643,7.879982439,7.932693419,8.382315942,8.24948081,8.236615375,8.161356573,8.1018189,8.145370267,8.338013212,8.207713761,8.599166492,8.176010453,7.884517707,8.699810224,8.877080308,9.173459192,8.395948678,8.02408081,8.106558762,8.00343161,7.952006042,8.172164554,8.172087476,8.48532113,8.239896642,7.373132112,7.736040925,9.151343357,8.277198667,7.940070301,8.032296053,8.142522025,7.885351477,7.698835348,7.896302714,7.921367222,8.04089811,8.030136932,8.171126018,8.027941633,8.058569047,8.562253354,8.276567978,8.023095914,7.029575717,8.283415938,8.616704645,8.766768413,8.198542487,8.155979504,8.460969431,8.571378227,8.020561526,8.359314034,8.391684628,8.030657567,7.895049377,8.844619817
"VPS4B",7.704122606,6.982263387,7.829470963,8.539743094,8.145264493,7.508781227,6.932038085,7.216358085,7.554940321,7.344154737,8.78014639,8.448239721,7.580984878,7.671698866,8.252171854,8.25232813,7.365762276,8.638732968,8.196682485,7.815308304,7.753374125,7.800502049,7.523925745,8.211639197,8.114138243,7.607112809,8.878124038,9.190914097,7.790234056,8.226204878,8.029321276,7.635128224,8.086737413,8.008457512,8.083138639,8.010692762,7.895529299,8.308818728,7.725924789,8.608885865,8.25550157,6.621773628,8.326139905,8.419360856,7.212332793,6.690403659,8.334884179,7.719510233,8.148546584,8.669963864,7.97597445,7.765639209,8.556813796,8.653513666,8.419678268,7.899014075,6.935972574,8.597690575,7.880659433,7.265990273,6.766564101,8.410871119,7.336070436,7.442052076,8.317394485,7.68035512,7.683255848,7.894445571,7.296037908,8.198008541,8.139443406,8.006243568,8.064945881,8.749195634
"SMIM19",7.510868668,7.082591487,8.160609927,8.749136289,8.064806327,8.420440931,7.01838677,8.5507673,8.466391205,7.706551257,9.309170859,8.604742626,9.203842035,8.060589119,8.693501386,9.564555683,7.097148084,8.402156685,8.895376134,8.904179742,8.510321126,8.484425704,8.210015157,8.81805816,7.791889494,8.216354561,8.048270764,8.418050684,7.672203325,8.898072578,8.053322922,8.28993283,8.164200533,8.477017165,8.222017158,8.33280118,8.519197844,8.194707654,8.104208169,8.232742298,8.310209684,7.21239438,8.160666666,8.612079417,8.537346707,7.000909503,8.681004394,8.186846045,8.328476462,8.612605201,8.0503339,8.060599576,8.589439091,8.674573491,8.845238196,7.500859427,7.788917407,8.147303092,7.512718145,7.673832857,7.462360155,9.04320057,8.441174566,8.351619342,8.910628369,9.043408363,8.253158971,8.385947277,7.98520877,7.686949794,8.347208726,7.16039429,7.943858965,8.998787661
"TPRKB",7.51161817,7.197541916,8.48590564,9.131780626,8.093886477,7.869416064,7.495799892,8.388104445,8.864756051,8.129763754,9.315298057,8.902142248,9.076102319,8.518212306,8.540956101,9.219567342,7.611839798,8.377276708,9.298633273,9.260732217,8.627745959,8.401556115,8.396996263,8.768028463,8.23837749,8.550423543,8.284428087,8.380369457,7.684576662,9.015647015,7.915948964,8.080068213,8.033154345,8.63754918,8.045374568,8.847620724,8.706653098,8.417716267,8.104502677,8.343298975,8.141645993,6.598640507,8.250412173,8.517873695,8.993802059,6.645406177,9.625780636,8.675778246,8.795270294,9.248409136,8.652715728,8.381978648,9.145295308,9.174224462,9.341862568,7.756216712,8.723413592,9.116741501,8.159613368,8.349809718,8.757882719,9.538219841,8.930729823,8.66411812,9.04432486,9.213947218,8.409635404,8.74927318,8.440883635,8.172847648,8.814097581,8.82855202,8.51967662,8.775271603
"CTDSP1",7.614023048,7.115540952,7.620710915,8.055229758,8.401470524,7.96725001,6.986921179,7.66225815,7.811804878,7.356961677,7.116708338,7.376891166,7.329701356,6.788547811,7.110941872,7.334163299,6.974740108,7.502269863,8.188792254,7.688991158,8.222477154,8.537569615,7.893753558,8.226546722,8.107195328,7.571849723,8.359336222,8.345202778,7.626229803,7.680893403,7.305188077,8.060748967,7.721805482,8.301641606,7.98176677,7.782357133,8.087349412,7.813110254,8.048997706,7.857920651,8.202048255,7.153507838,7.726652,7.873029994,7.524598546,7.310389413,7.826861019,7.25311184,7.445579233,7.473704981,7.583709746,7.633723046,7.291888085,8.097104319,7.287132502,7.314224928,6.563525941,6.880500094,6.554678929,6.956206566,6.749294298,7.418237235,7.581632609,7.392667476,7.323275848,7.607161764,7.537695763,8.260734704,8.081250239,8.631226431,7.805307435,7.920494232,7.739470093,8.234723578
"LETMD1",7.717253125,7.256071456,8.041484856,8.716206536,7.682397323,7.671751912,7.486071989,8.129635432,7.81635385,7.65880484,8.196470017,8.185960978,8.319025926,7.478271489,7.968386304,7.936591894,7.642023558,8.051480371,8.317594737,7.693742159,8.225757322,7.831749372,8.205599096,8.405299114,8.653623762,8.173830619,7.830229619,7.85290181,8.014018682,8.257134655,7.530567014,8.011821059,8.046115956,8.042930163,8.243046606,8.44166717,8.010757833,8.532832573,8.264706697,8.258853045,8.130646151,7.314243365,8.281624894,7.99287973,7.555877132,7.023225944,8.189744322,7.660021907,7.767651568,7.936798322,7.794836616,7.627064147,8.05913384,8.254664566,8.105861328,8.237947373,7.595676389,8.031174882,7.818817559,8.087226211,7.33197885,7.872419646,7.967908142,8.06965371,8.307688923,8.324326181,8.018830453,7.970463959,7.844001165,8.502714743,8.267628753,8.694265857,8.897132656,8.819202838
"IARS2",7.867071136,7.364434118,8.534078627,8.753122446,8.136060825,7.811607658,5.956447714,7.887407717,8.259093473,7.543478798,8.435536822,8.082408479,8.495914337,7.183219127,7.881973179,8.109562489,7.09100951,8.007822437,8.158568639,8.00396589,7.728437002,8.053427934,7.822504857,8.534497504,8.824730886,8.38411977,8.519943262,8.582752205,6.788862218,7.759216861,7.276565145,7.394080073,7.504928505,7.996818756,7.92043463,8.112285104,7.966903465,8.216375989,7.753603995,8.21372763,8.056999209,7.128201122,7.96797692,8.144360775,7.421148194,6.504521243,8.68126376,8.088159865,8.131385509,7.629248842,8.357104857,8.097975501,7.987593387,9.117273614,7.51768963,7.132698161,7.342763163,7.293932097,6.519926504,7.787270067,7.582595721,7.613118953,7.749365351,7.239397055,7.377442708,7.600888298,6.876349823,8.298156869,7.974817789,8.358662034,8.510696566,8.172171354,8.011897389,9.427181211
"IPO7",7.907915346,7.255706153,8.301024568,8.855705752,8.184743998,7.343711171,7.65486527,8.157867586,8.181691051,8.246369507,8.597453374,7.983211279,8.12726513,7.488158339,7.062780457,7.845629056,7.417505104,7.709224772,7.915849556,8.154771566,8.0663129,8.177711298,8.337784014,8.976652086,8.312811218,7.927179944,7.930299492,8.839477686,7.541543973,7.910891283,7.012046009,7.30027194,7.707808478,8.256552234,8.621738994,8.443104888,8.166890399,8.318250888,7.685224489,8.645825332,8.427535743,6.865681172,8.106274292,8.101712511,7.045235127,6.59566836,8.933944273,7.571391938,8.751301127,7.598555129,7.856510594,8.081336828,7.075873988,9.597848304,7.570857154,6.790275812,6.902958294,7.645408997,7.463412349,7.851031751,6.793580066,7.6808284,8.275066588,7.36923453,8.094198525,7.570729702,7.098488506,8.299716718,7.638323929,8.344025976,8.682306439,7.689036489,7.476791661,8.828758113
