"","GSM330464","GSM330465","GSM330466","GSM330467","GSM330468","GSM330469","GSM330470","GSM330471","GSM330472","GSM330473","GSM330474","GSM330475","GSM330476","GSM330477","GSM330478","GSM330479","GSM330480","GSM330481","GSM330482","GSM330483","GSM330484","GSM330485","GSM330486","GSM330487","GSM330488","GSM330489","GSM330490","GSM330491","GSM330427","GSM330428","GSM330429","GSM330430","GSM330431","GSM330432","GSM330433","GSM330434","GSM330435","GSM330436","GSM330437","GSM330438","GSM330439","GSM330440","GSM330441","GSM330442","GSM330443","GSM330444","GSM330445","GSM330446","GSM330447","GSM330448","GSM330449","GSM330450","GSM330451","GSM330452","GSM330453","GSM330454","GSM330455","GSM330456","GSM330457","GSM330458","GSM330459","GSM330460","GSM330461","GSM330462","GSM330463","GSM330387","GSM330388","GSM330389","GSM330390","GSM330391","GSM330392","GSM330393","GSM330394","GSM330395","GSM330396","GSM330397","GSM330398","GSM330399","GSM330400","GSM330401","GSM330402","GSM330403","GSM330404","GSM330405","GSM330406","GSM330407","GSM330408","GSM330409","GSM330410","GSM330411","GSM330412","GSM330413","GSM330414","GSM330415","GSM330416","GSM330417","GSM330418","GSM330419","GSM330420","GSM330421","GSM330422","GSM330423","GSM330424","GSM330425","GSM330426"
"RPL30",0.908022344112396,0.929200828075409,0.911832094192505,0.916628956794739,0.911267817020416,0.900769293308258,0.909078776836395,0.912403643131256,0.926660299301147,0.911832094192505,0.911267817020416,0.928334057331085,0.918577015399933,0.929200828075409,0.892868638038635,0.918577015399933,0.918577015399933,0.911832094192505,0.899438798427582,0.907503008842468,0.906481325626373,0.930089235305786,0.9172682762146,0.918577015399933,0.916628956794739,0.925059080123901,0.929200828075409,0.929200828075409,0.917917490005493,0.933889031410217,0.904501676559448,0.903541624546051,0.912403643131256,0.908547520637512,0.931000590324402,0.920622110366821,0.918577015399933,0.908022344112396,0.925059080123901,0.925059080123901,0.930089235305786,0.918577015399933,0.922045826911926,0.921327590942383,0.904989004135132,0.91476720571518,0.920622110366821,0.93289864063263,0.920622110366821,0.914164185523987,0.911267817020416,0.9227774143219,0.923523008823395,0.912982642650604,0.916628956794739,0.920622110366821,0.911267817020416,0.896462678909302,0.919247329235077,0.91016012430191,0.92428332567215,0.925059080123901,0.909078776836395,0.930089235305786,0.92428332567215,0.915999293327332,0.911267817020416,0.9227774143219,0.92428332567215,0.921327590942383,0.916628956794739,0.917917490005493,0.919247329235077,0.888776302337646,0.917917490005493,0.919928908348083,0.904501676559448,0.905481278896332,0.91537880897522,0.914164185523987,0.922045826911926,0.912403643131256,0.9227774143219,0.905978620052338,0.901220738887787,0.917917490005493,0.911267817020416,0.914164185523987,0.9227774143219,0.899438798427582,0.923523008823395,0.9227774143219,0.902600109577179,0.922045826911926,0.91476720571518,0.884961485862732,0.919928908348083,0.919247329235077,0.9227774143219,0.905978620052338,0.926660299301147,0.922045826911926,0.906481325626373,0.930089235305786,0.919247329235077
"RPS4X",0.899002969264984,0.89325624704361,0.892868638038635,0.890229642391205,0.888418734073639,0.890599012374878,0.900321900844574,0.879822254180908,0.882336497306824,0.874515473842621,0.888418734073639,0.879209637641907,0.901220738887787,0.878302097320557,0.897717237472534,0.882658302783966,0.88201642036438,0.901676297187805,0.880441069602966,0.888418734073639,0.889136135578156,0.878302097320557,0.89325624704361,0.88201642036438,0.897295653820038,0.890599012374878,0.896051108837128,0.89325624704361,0.891345143318176,0.86505788564682,0.897295653820038,0.902600109577179,0.899002969264984,0.911832094192505,0.87040889263153,0.901676297187805,0.902136027812958,0.899002969264984,0.873952627182007,0.89325624704361,0.890599012374878,0.897717237472534,0.89210158586502,0.896877527236938,0.887359499931335,0.902600109577179,0.881066262722015,0.893646717071533,0.88201642036438,0.903541624546051,0.899878442287445,0.882336497306824,0.880752861499786,0.883963346481323,0.898142218589783,0.889862775802612,0.889136135578156,0.903068602085114,0.888063490390778,0.896462678909302,0.878302097320557,0.875944972038269,0.887010753154755,0.874233424663544,0.878002524375916,0.897717237472534,0.885977029800415,0.890229642391205,0.882658302783966,0.899002969264984,0.895642757415771,0.892868638038635,0.891345143318176,0.909078776836395,0.900321900844574,0.886319518089294,0.884961485862732,0.890599012374878,0.891345143318176,0.884294211864471,0.881066262722015,0.890229642391205,0.881066262722015,0.890229642391205,0.896877527236938,0.888776302337646,0.884961485862732,0.889862775802612,0.881381332874298,0.895237505435944,0.875369310379028,0.889862775802612,0.902136027812958,0.878302097320557,0.885636568069458,0.923523008823395,0.879822254180908,0.877407670021057,0.883307218551636,0.891722083091736,0.887710392475128,0.888418734073639,0.890599012374878,0.895237505435944,0.882658302783966
"RPL32",0.908547520637512,0.896877527236938,0.895237505435944,0.89325624704361,0.886664092540741,0.887359499931335,0.898142218589783,0.88201642036438,0.893646717071533,0.896877527236938,0.889136135578156,0.890970826148987,0.903068602085114,0.904019296169281,0.901676297187805,0.878905653953552,0.890970826148987,0.895642757415771,0.89210158586502,0.887359499931335,0.897295653820038,0.884294211864471,0.899438798427582,0.886664092540741,0.896462678909302,0.893646717071533,0.903068602085114,0.899438798427582,0.908022344112396,0.888776302337646,0.888418734073639,0.900769293308258,0.903068602085114,0.91476720571518,0.886319518089294,0.909078776836395,0.896877527236938,0.897295653820038,0.893646717071533,0.900321900844574,0.897295653820038,0.900321900844574,0.898142218589783,0.910710573196411,0.887010753154755,0.896462678909302,0.890970826148987,0.890970826148987,0.896051108837128,0.894835293293,0.896051108837128,0.895642757415771,0.887010753154755,0.899002969264984,0.884294211864471,0.906989395618439,0.897717237472534,0.890970826148987,0.887010753154755,0.903541624546051,0.888418734073639,0.896051108837128,0.890599012374878,0.881381332874298,0.889498233795166,0.901220738887787,0.880130887031555,0.885636568069458,0.89325624704361,0.902136027812958,0.891722083091736,0.901220738887787,0.900769293308258,0.897717237472534,0.897717237472534,0.895642757415771,0.883963346481323,0.900769293308258,0.890970826148987,0.893646717071533,0.889862775802612,0.891345143318176,0.896051108837128,0.897295653820038,0.896462678909302,0.893646717071533,0.895237505435944,0.89248377084732,0.889136135578156,0.887710392475128,0.89248377084732,0.89325624704361,0.908547520637512,0.89325624704361,0.901676297187805,0.901676297187805,0.887710392475128,0.894039988517761,0.889862775802612,0.89248377084732,0.891722083091736,0.896462678909302,0.887710392475128,0.906989395618439,0.89248377084732
"TMSB4X",0.897717237472534,0.886664092540741,0.888776302337646,0.902600109577179,0.899002969264984,0.911832094192505,0.900769293308258,0.907503008842468,0.895642757415771,0.913569390773773,0.907503008842468,0.894835293293,0.913569390773773,0.916628956794739,0.91537880897522,0.895237505435944,0.889498233795166,0.911267817020416,0.905978620052338,0.915999293327332,0.891722083091736,0.903541624546051,0.903068602085114,0.889862775802612,0.888063490390778,0.911832094192505,0.910710573196411,0.91016012430191,0.912982642650604,0.907503008842468,0.91537880897522,0.918577015399933,0.926660299301147,0.878905653953552,0.904019296169281,0.931000590324402,0.925059080123901,0.900769293308258,0.889498233795166,0.893646717071533,0.93596339225769,0.88169801235199,0.876525938510895,0.905481278896332,0.920622110366821,0.904989004135132,0.917917490005493,0.918577015399933,0.902136027812958,0.92748761177063,0.89248377084732,0.912403643131256,0.894835293293,0.92748761177063,0.919247329235077,0.909616231918335,0.878302097320557,0.931000590324402,0.895642757415771,0.929200828075409,0.898570775985718,0.895237505435944,0.919928908348083,0.901676297187805,0.878905653953552,0.881381332874298,0.86679470539093,0.906481325626373,0.861944198608398,0.889862775802612,0.886664092540741,0.908022344112396,0.904989004135132,0.911267817020416,0.931936502456665,0.922045826911926,0.925059080123901,0.896877527236938,0.890599012374878,0.92748761177063,0.900769293308258,0.921327590942383,0.913569390773773,0.8527250289917,0.917917490005493,0.919247329235077,0.904019296169281,0.912403643131256,0.91016012430191,0.941836833953857,0.912403643131256,0.873673021793365,0.881066262722015,0.87040889263153,0.9227774143219,0.896877527236938,0.937052547931671,0.890970826148987,0.874233424663544,0.929200828075409,0.885298013687134,0.899438798427582,0.869880378246307,0.888776302337646,0.871478855609894
"RPS17",0.896462678909302,0.899878442287445,0.899878442287445,0.888063490390778,0.899438798427582,0.881381332874298,0.89325624704361,0.892868638038635,0.899878442287445,0.875656485557556,0.87339460849762,0.878905653953552,0.902136027812958,0.897717237472534,0.894436180591583,0.880441069602966,0.885298013687134,0.896051108837128,0.873117446899414,0.887010753154755,0.887010753154755,0.880441069602966,0.888063490390778,0.886319518089294,0.891722083091736,0.872292935848236,0.889136135578156,0.894436180591583,0.890229642391205,0.894436180591583,0.887010753154755,0.898570775985718,0.888418734073639,0.895642757415771,0.880752861499786,0.889136135578156,0.890229642391205,0.876525938510895,0.871209681034088,0.904019296169281,0.900769293308258,0.883634388446808,0.885298013687134,0.881066262722015,0.884961485862732,0.888418734073639,0.873673021793365,0.872020423412323,0.872292935848236,0.875656485557556,0.87284141778946,0.875083446502686,0.879515171051025,0.900321900844574,0.885298013687134,0.871749103069305,0.894436180591583,0.876818478107452,0.891722083091736,0.904501676559448,0.883963346481323,0.885298013687134,0.890970826148987,0.891345143318176,0.886664092540741,0.885298013687134,0.878002524375916,0.885977029800415,0.893646717071533,0.883963346481323,0.89248377084732,0.884961485862732,0.905978620052338,0.879209637641907,0.903541624546051,0.888776302337646,0.883307218551636,0.911832094192505,0.893646717071533,0.898142218589783,0.875656485557556,0.895237505435944,0.891345143318176,0.900769293308258,0.898570775985718,0.869095504283905,0.893646717071533,0.894835293293,0.878905653953552,0.885636568069458,0.89210158586502,0.890970826148987,0.899002969264984,0.875944972038269,0.882981896400452,0.864813327789307,0.865549623966217,0.885298013687134,0.883963346481323,0.88169801235199,0.894436180591583,0.886664092540741,0.888776302337646,0.880130887031555,0.885298013687134
"RPL9",0.893646717071533,0.902136027812958,0.910710573196411,0.898570775985718,0.896462678909302,0.898142218589783,0.91016012430191,0.906989395618439,0.899438798427582,0.897717237472534,0.904019296169281,0.901220738887787,0.898570775985718,0.918577015399933,0.885636568069458,0.906989395618439,0.892868638038635,0.903068602085114,0.903068602085114,0.894436180591583,0.910710573196411,0.911832094192505,0.909078776836395,0.89210158586502,0.898142218589783,0.902600109577179,0.899002969264984,0.917917490005493,0.904989004135132,0.894039988517761,0.89248377084732,0.907503008842468,0.888776302337646,0.918577015399933,0.898570775985718,0.904019296169281,0.91476720571518,0.901676297187805,0.898570775985718,0.899438798427582,0.903541624546051,0.906989395618439,0.906989395618439,0.898142218589783,0.893646717071533,0.914164185523987,0.887010753154755,0.900321900844574,0.899438798427582,0.89325624704361,0.897295653820038,0.898142218589783,0.901676297187805,0.904989004135132,0.913569390773773,0.900321900844574,0.897295653820038,0.898142218589783,0.908022344112396,0.895237505435944,0.898142218589783,0.899878442287445,0.890229642391205,0.913569390773773,0.896462678909302,0.913569390773773,0.897717237472534,0.908547520637512,0.913569390773773,0.912982642650604,0.913569390773773,0.911832094192505,0.899002969264984,0.899878442287445,0.901676297187805,0.904019296169281,0.895237505435944,0.901220738887787,0.905978620052338,0.905978620052338,0.899878442287445,0.907503008842468,0.898570775985718,0.907503008842468,0.91476720571518,0.898570775985718,0.892868638038635,0.911267817020416,0.900321900844574,0.894436180591583,0.915999293327332,0.914164185523987,0.905481278896332,0.900769293308258,0.883963346481323,0.906481325626373,0.889136135578156,0.897295653820038,0.902600109577179,0.896877527236938,0.898142218589783,0.899878442287445,0.906989395618439,0.897717237472534,0.902136027812958
"RPL11",0.866293907165527,0.887010753154755,0.860323369503021,0.888776302337646,0.875944972038269,0.868577361106873,0.875944972038269,0.885977029800415,0.873952627182007,0.883963346481323,0.890229642391205,0.889136135578156,0.871209681034088,0.87040889263153,0.864813327789307,0.883634388446808,0.876234769821167,0.86101347208023,0.874798834323883,0.891345143318176,0.872292935848236,0.880130887031555,0.87040889263153,0.87339460849762,0.879209637641907,0.87339460849762,0.867807567119598,0.87711238861084,0.882658302783966,0.875656485557556,0.868063151836395,0.858738720417023,0.874798834323883,0.860094845294952,0.888418734073639,0.882658302783966,0.888418734073639,0.866293907165527,0.874798834323883,0.880441069602966,0.878905653953552,0.87711238861084,0.886664092540741,0.872292935848236,0.866044878959656,0.880441069602966,0.882336497306824,0.863125324249268,0.885977029800415,0.875944972038269,0.87339460849762,0.867552876472473,0.873673021793365,0.862178862094879,0.888418734073639,0.888418734073639,0.869617760181427,0.877407670021057,0.885298013687134,0.869617760181427,0.878905653953552,0.87711238861084,0.873673021793365,0.86679470539093,0.88169801235199,0.875656485557556,0.878603100776672,0.875083446502686,0.886319518089294,0.873952627182007,0.878002524375916,0.881381332874298,0.87711238861084,0.852931559085846,0.857848703861237,0.873117446899414,0.883634388446808,0.870674729347229,0.888776302337646,0.87711238861084,0.877407670021057,0.88201642036438,0.874798834323883,0.875944972038269,0.874798834323883,0.872020423412323,0.871749103069305,0.884961485862732,0.877704381942749,0.870941698551178,0.879515171051025,0.878302097320557,0.867299199104309,0.885977029800415,0.866044878959656,0.847736120223999,0.868319749832153,0.867807567119598,0.877704381942749,0.875944972038269,0.878002524375916,0.883963346481323,0.886319518089294,0.881381332874298,0.87339460849762
"RPL3",0.899878442287445,0.917917490005493,0.882981896400452,0.883307218551636,0.906989395618439,0.876525938510895,0.883307218551636,0.877407670021057,0.898570775985718,0.855885207653046,0.896462678909302,0.849494814872742,0.885636568069458,0.891345143318176,0.869095504283905,0.890599012374878,0.910710573196411,0.868319749832153,0.876234769821167,0.86078268289566,0.900321900844574,0.894436180591583,0.878905653953552,0.897295653820038,0.894835293293,0.869356095790863,0.883634388446808,0.909616231918335,0.888063490390778,0.880130887031555,0.899002969264984,0.879515171051025,0.884961485862732,0.87040889263153,0.886664092540741,0.857627928256989,0.889498233795166,0.893646717071533,0.902136027812958,0.899002969264984,0.896877527236938,0.892868638038635,0.910710573196411,0.864326775074005,0.859639942646027,0.87711238861084,0.908022344112396,0.883307218551636,0.876234769821167,0.885636568069458,0.880441069602966,0.901676297187805,0.890970826148987,0.884626865386963,0.88201642036438,0.848512828350067,0.900769293308258,0.847350716590881,0.905978620052338,0.890970826148987,0.882658302783966,0.861944198608398,0.878002524375916,0.870941698551178,0.904019296169281,0.911832094192505,0.896877527236938,0.894436180591583,0.900769293308258,0.894835293293,0.892868638038635,0.894039988517761,0.901676297187805,0.849692702293396,0.87040889263153,0.880752861499786,0.877704381942749,0.875656485557556,0.900321900844574,0.885977029800415,0.87711238861084,0.884961485862732,0.899878442287445,0.888776302337646,0.879822254180908,0.862887501716614,0.901220738887787,0.886664092540741,0.862650454044342,0.857407748699188,0.887359499931335,0.875944972038269,0.901220738887787,0.914164185523987,0.867552876472473,0.853346407413483,0.83708506822586,0.85109269618988,0.903541624546051,0.873952627182007,0.913569390773773,0.883634388446808,0.904989004135132,0.862414240837097,0.909616231918335
"TMSB10",0.880130887031555,0.888418734073639,0.902136027812958,0.879209637641907,0.930089235305786,0.905978620052338,0.877407670021057,0.919928908348083,0.894436180591583,0.899002969264984,0.879515171051025,0.899878442287445,0.902600109577179,0.944553971290588,0.871209681034088,0.898570775985718,0.869356095790863,0.959709405899048,0.86654382944107,0.881066262722015,0.874233424663544,0.886664092540741,0.937052547931671,0.937052547931671,0.904019296169281,0.926660299301147,0.916628956794739,0.901220738887787,0.903541624546051,0.922045826911926,0.849692702293396,0.959709405899048,0.962603092193604,0.888776302337646,0.887359499931335,0.857188284397125,0.894436180591583,0.884961485862732,0.922045826911926,0.885977029800415,0.904019296169281,0.904501676559448,0.906481325626373,0.905978620052338,0.894835293293,0.94756531715393,0.895642757415771,0.9227774143219,0.909078776836395,0.889136135578156,0.907503008842468,0.888063490390778,0.9431631565094,0.926660299301147,0.937052547931671,0.885636568069458,0.919247329235077,0.922045826911926,0.84582769870758,0.921327590942383,0.902136027812958,0.946017920970917,0.930089235305786,0.931936502456665,0.9431631565094,0.867299199104309,0.856316983699799,0.861944198608398,0.857848703861237,0.882981896400452,0.856969475746155,0.928334057331085,0.851294815540314,0.925851106643677,0.894436180591583,0.900321900844574,0.836243391036987,0.896462678909302,0.860323369503021,0.882658302783966,0.868319749832153,0.931936502456665,0.874515473842621,0.874515473842621,0.903541624546051,0.839837491512299,0.925059080123901,0.906481325626373,0.855885207653046,0.869095504283905,0.898142218589783,0.880130887031555,0.872020423412323,0.894436180591583,0.862887501716614,0.898570775985718,0.878603100776672,0.895642757415771,0.880441069602966,0.885636568069458,0.863125324249268,0.899002969264984,0.880130887031555,0.86530327796936,0.86456960439682
"UBC",0.889498233795166,0.882981896400452,0.894039988517761,0.874798834323883,0.894039988517761,0.903068602085114,0.906481325626373,0.884961485862732,0.879209637641907,0.893646717071533,0.872292935848236,0.906989395618439,0.880752861499786,0.911267817020416,0.899002969264984,0.903541624546051,0.877407670021057,0.913569390773773,0.873952627182007,0.882336497306824,0.888776302337646,0.898570775985718,0.908547520637512,0.895642757415771,0.901676297187805,0.899002969264984,0.904501676559448,0.912403643131256,0.854816734790802,0.878905653953552,0.895642757415771,0.897717237472534,0.920622110366821,0.874515473842621,0.902136027812958,0.868577361106873,0.853554666042328,0.86679470539093,0.906481325626373,0.854816734790802,0.85918790102005,0.861477315425873,0.890599012374878,0.88169801235199,0.878905653953552,0.875656485557556,0.888063490390778,0.889862775802612,0.89210158586502,0.853972971439362,0.878002524375916,0.921327590942383,0.904989004135132,0.8638436794281,0.86679470539093,0.892868638038635,0.873117446899414,0.87040889263153,0.887359499931335,0.86679470539093,0.866044878959656,0.902136027812958,0.865549623966217,0.894835293293,0.887710392475128,0.9227774143219,0.89248377084732,0.879515171051025,0.858515202999115,0.904989004135132,0.861710369586945,0.923523008823395,0.914164185523987,0.87711238861084,0.899438798427582,0.878002524375916,0.880752861499786,0.890229642391205,0.88201642036438,0.874233424663544,0.874515473842621,0.875083446502686,0.895237505435944,0.895237505435944,0.904501676559448,0.91476720571518,0.897295653820038,0.880752861499786,0.915999293327332,0.888063490390778,0.874515473842621,0.901220738887787,0.85918790102005,0.900321900844574,0.896051108837128,0.895237505435944,0.925059080123901,0.916628956794739,0.916628956794739,0.889498233795166,0.904501676559448,0.898570775985718,0.894835293293,0.902600109577179,0.912403643131256
"RPL34",0.888063490390778,0.87040889263153,0.882336497306824,0.8725665807724,0.868577361106873,0.884626865386963,0.882336497306824,0.862650454044342,0.879822254180908,0.874798834323883,0.868063151836395,0.862650454044342,0.882336497306824,0.87711238861084,0.888776302337646,0.860323369503021,0.867807567119598,0.886664092540741,0.872292935848236,0.871209681034088,0.878002524375916,0.86456960439682,0.881381332874298,0.867046475410461,0.876525938510895,0.870941698551178,0.894436180591583,0.879209637641907,0.884961485862732,0.876818478107452,0.887710392475128,0.886664092540741,0.886319518089294,0.912403643131256,0.860552668571472,0.887010753154755,0.894835293293,0.875656485557556,0.868063151836395,0.885636568069458,0.888418734073639,0.877704381942749,0.877704381942749,0.875083446502686,0.883307218551636,0.880130887031555,0.867299199104309,0.868835926055908,0.86078268289566,0.888418734073639,0.884961485862732,0.88201642036438,0.875944972038269,0.889136135578156,0.87711238861084,0.88201642036438,0.878603100776672,0.887010753154755,0.875656485557556,0.891722083091736,0.86530327796936,0.871209681034088,0.879822254180908,0.8638436794281,0.864084839820862,0.868577361106873,0.860323369503021,0.869356095790863,0.8725665807724,0.879515171051025,0.875656485557556,0.880130887031555,0.878302097320557,0.885636568069458,0.885977029800415,0.873673021793365,0.875083446502686,0.878603100776672,0.86505788564682,0.880130887031555,0.86456960439682,0.878302097320557,0.871749103069305,0.884294211864471,0.886664092540741,0.870941698551178,0.871478855609894,0.87284141778946,0.86505788564682,0.876525938510895,0.871478855609894,0.879515171051025,0.890970826148987,0.8638436794281,0.884294211864471,0.912982642650604,0.87711238861084,0.86505788564682,0.863125324249268,0.877407670021057,0.872292935848236,0.870941698551178,0.873117446899414,0.873117446899414,0.867807567119598
"RPS3",0.863125324249268,0.880130887031555,0.876818478107452,0.875083446502686,0.861477315425873,0.861710369586945,0.884626865386963,0.878603100776672,0.860094845294952,0.867299199104309,0.875656485557556,0.877704381942749,0.85918790102005,0.876525938510895,0.856969475746155,0.86679470539093,0.884626865386963,0.849891185760498,0.879515171051025,0.87284141778946,0.88201642036438,0.8657968044281,0.859867036342621,0.868577361106873,0.8657968044281,0.860323369503021,0.856969475746155,0.870941698551178,0.862414240837097,0.88169801235199,0.85918790102005,0.865549623966217,0.85170066356659,0.853554666042328,0.878905653953552,0.88201642036438,0.875944972038269,0.8657968044281,0.876525938510895,0.868063151836395,0.873117446899414,0.86679470539093,0.874233424663544,0.869880378246307,0.857627928256989,0.86101347208023,0.878603100776672,0.866044878959656,0.880441069602966,0.857848703861237,0.864084839820862,0.856969475746155,0.856316983699799,0.867299199104309,0.875944972038269,0.877704381942749,0.876234769821167,0.866293907165527,0.874798834323883,0.869880378246307,0.863125324249268,0.867552876472473,0.86679470539093,0.873952627182007,0.87339460849762,0.881066262722015,0.889498233795166,0.871749103069305,0.876234769821167,0.864326775074005,0.870144128799438,0.870674729347229,0.865549623966217,0.844333708286285,0.858962953090668,0.863363921642303,0.871478855609894,0.862414240837097,0.868063151836395,0.865549623966217,0.871749103069305,0.873117446899414,0.868319749832153,0.87040889263153,0.857627928256989,0.863363921642303,0.85089111328125,0.86654382944107,0.869095504283905,0.850690066814423,0.874233424663544,0.869356095790863,0.881381332874298,0.882981896400452,0.8582923412323,0.835576057434082,0.850090086460114,0.867552876472473,0.865549623966217,0.855885207653046,0.876525938510895,0.873952627182007,0.883963346481323,0.874233424663544,0.876818478107452
"GAPDH",0.822069525718689,0.863603413105011,0.831520915031433,0.880130887031555,0.850090086460114,0.85941356420517,0.87040889263153,0.863125324249268,0.846016466617584,0.863125324249268,0.884294211864471,0.906481325626373,0.843414068222046,0.875083446502686,0.847543179988861,0.896462678909302,0.86654382944107,0.784301340579987,0.897295653820038,0.869617760181427,0.887710392475128,0.887359499931335,0.839314341545105,0.880441069602966,0.842324316501617,0.853346407413483,0.817082703113556,0.890229642391205,0.838449776172638,0.884626865386963,0.864813327789307,0.758866786956787,0.847158670425415,0.78064614534378,0.917917490005493,0.896877527236938,0.856969475746155,0.849100530147552,0.910710573196411,0.837254405021667,0.852519035339355,0.849297404289246,0.85149747133255,0.855242311954498,0.856316983699799,0.838449776172638,0.870144128799438,0.904501676559448,0.894436180591583,0.844148933887482,0.861245036125183,0.849692702293396,0.8582923412323,0.836747348308563,0.8725665807724,0.874515473842621,0.849100530147552,0.852313578128815,0.91016012430191,0.837254405021667,0.867807567119598,0.895642757415771,0.829176843166351,0.884961485862732,0.912403643131256,0.846967160701752,0.891345143318176,0.868835926055908,0.840716898441315,0.830106854438782,0.838794469833374,0.874233424663544,0.845077216625214,0.767766118049622,0.828256607055664,0.834749341011047,0.908022344112396,0.822784066200256,0.849297404289246,0.843414068222046,0.860323369503021,0.852931559085846,0.846205711364746,0.846967160701752,0.813900411128998,0.918577015399933,0.850489556789398,0.851294815540314,0.890599012374878,0.8582923412323,0.844890654087067,0.834420919418335,0.802356660366058,0.896877527236938,0.818715214729309,0.674185752868652,0.86530327796936,0.881066262722015,0.867299199104309,0.838449776172638,0.874798834323883,0.851904451847076,0.871749103069305,0.855670273303986,0.886664092540741
